sample_id,mzml_filename,mzbatch_path,batch_id,injection_date,scientific_name,taxon_scientific_name,taxon_accepted_name,taxon_rank,genus,specific_epithet,infraspecific_epithet,infraspecific_rank,kingdom,phylum,class,order,family,gbif_taxon_key,ncbi_taxid,gbif_match_type,taxonomy_backbone_version,id_date,identification_method,identification_confidence,collection_date,latitude,longitude,coordinate_uncertainty_m,geodetic_datum,plant_part,po_term_id,developmental_stage,phenology,n_individuals_pooled,pathogen_visible,fresh_weight_g,preservation_method,time_to_preservation_min,transport_conditions,storage_temp_c,storage_duration_d,grinding_method,dry_weight_mg,extraction_volume_ml,extraction_method_id,extraction_batch,uuid_extraction,extraction_solvent,extraction_ratio_mg_per_ml,extraction_conditions,extraction_date,extraction_operator,extract_storage,lc_vendor,lc_model,chromatography_type,column_name,stationary_phase,column_temp_c,mobile_phase_a,mobile_phase_b,gradient_program,flow_rate_ml_min,injection_volume_ul,run_time_min,lc_software,instrument_model,mass_analyzer,ionization_source,acquisition_mode,fragmentation_method,collision_energy,mass_range_mz,ms_scan_time_s,msms_scan_time_s,dda_top_n,ms2_intensity_threshold_cps,dynamic_exclusion_s,background_exclusion,mass_accuracy_ppm,raw_conversion_tool,centroided,mzmine_version,ms1_detector,mzmine_noise_ms1,mzmine_noise_ms2,chrom_mz_abs_da,chrom_mz_ppm,chrom_min_height,chrom_min_scans,rt_range,resolver_thresh,resolver_min_h,align_mz_abs_da,align_mz_ppm,align_rt_tol_min,mz_tol_scan_to_scan,mz_tol_sample_to_sample,processing_software,processing_params_file,qc_sample_type,qc_conditioning_n,qc_frequency,randomization,internal_standard,phylo_tip_label,ott_id_matched,evolutionary_distinctiveness,nearest_neighbour,iucn_category,iucn_assessment_year,cites_appendix,massive_accession,abs_permit_id,data_license,garden,dataset
dbgi_006624,20262605_dbgi_006624_01_01.mzML,D:/IOCB/data_dbgi/JBC/neuch_zeno_batch_all_in_one.mzbatch,JBC_zenotof_2026,20262605,Leontodon hispidus L.,Leontodon hispidus,Leontodon hispidus L.,species,Leontodon,hispidus,NA,NA,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,3137498,NA,EXACT,GBIF Backbone 2023-08-28,20250605130538,botanical_garden_ID,certain,20250605130538,"46,032900","7,1125250",1,WGS84 / EPSG:4326,NA,NA,NA,NA,1,NA,NA,silica_gel,NA,"silica_gel, ambient temperature, 24-72h",-80,NA,Retsch_MM400,NA,NA,NA,NA,NA,MeOH:H2O 80:20 (v/v),NA,"shaking 30 min, 20C, 200 rpm; Centrifugation, 14000rpm, 5 min",NA,ML,"-80 C, plastic tube",Waters,Acquity UPLC I-Class,UPLC,"Acquity Premier HSS T3, 50 x 2.1 mm, 1.8 um",C18,30,H2O + 0.05% formic acid,ACN + 0.05% formic acid,2-90% B in 6.5 min; wash 100% B 2 min; reequil 2 min at 2% B,0.4,0.2,10.5,Sciex OS,LCMS – Synapt XS,QTOF,ESI,DDA,CID,"dynamic: intercept 15, slope 0.05, max CE 80 V, CE spread 10 V",10-1000 (MS1); 50-1000 (MS2),0.05,0.025,9,2000,3,"dynamic background subtraction, no static exclusion list",5,MSConvert (ProteoWizard),TRUE,4.10.6,Auto,3000,200,0.003,50,30000,5,0.75-6.52 min,0.843,30000,0.003,10,0.06,0.0030 Da / 50.0 ppm,0.0030 Da / 10.0 ppm,MZmine 4.10.6,neuch_zeno_batch_all_in_one.mzbatch,pooled QC,NA,every 20 samples,TRUE,NA,Leontodon_hispidus,NA,NA,NA,NA,NA,none,MSV000102458,NA,CC0,JBC,jbc
dbgi_006626,20262605_dbgi_006626_01_01.mzML,D:/IOCB/data_dbgi/JBC/neuch_zeno_batch_all_in_one.mzbatch,JBC_zenotof_2026,20262605,Arrhenatherum elatius (L.) P.Beauv. ex J.Presl & C.Presl,Arrhenatherum elatius,Arrhenatherum elatius (L.) P.Beauv. ex J.Presl & C.Presl,species,Arrhenatherum,elatius,NA,NA,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,2704505,NA,EXACT,GBIF Backbone 2023-08-28,20250605111910,botanical_garden_ID,certain,20250605111910,"46,032715","7,1134320",1,WGS84 / EPSG:4326,NA,NA,NA,NA,1,NA,NA,silica_gel,NA,"silica_gel, ambient temperature, 24-72h",-80,NA,Retsch_MM400,NA,NA,NA,NA,NA,MeOH:H2O 80:20 (v/v),NA,"shaking 30 min, 20C, 200 rpm; Centrifugation, 14000rpm, 5 min",NA,ML,"-80 C, plastic tube",Waters,Acquity UPLC I-Class,UPLC,"Acquity Premier HSS T3, 50 x 2.1 mm, 1.8 um",C18,30,H2O + 0.05% formic acid,ACN + 0.05% formic acid,2-90% B in 6.5 min; wash 100% B 2 min; reequil 2 min at 2% B,0.4,0.2,10.5,Sciex OS,LCMS – Synapt XS,QTOF,ESI,DDA,CID,"dynamic: intercept 15, slope 0.05, max CE 80 V, CE spread 10 V",10-1000 (MS1); 50-1000 (MS2),0.05,0.025,9,2000,3,"dynamic background subtraction, no static exclusion list",5,MSConvert (ProteoWizard),TRUE,4.10.6,Auto,3000,200,0.003,50,30000,5,0.75-6.52 min,0.843,30000,0.003,10,0.06,0.0030 Da / 50.0 ppm,0.0030 Da / 10.0 ppm,MZmine 4.10.6,neuch_zeno_batch_all_in_one.mzbatch,pooled QC,NA,every 20 samples,TRUE,NA,Arrhenatherum_elatius,NA,NA,NA,LC,2011,none,MSV000102458,NA,CC0,JBC,jbc
dbgi_006628,20262605_dbgi_006628_01_01.mzML,D:/IOCB/data_dbgi/JBC/neuch_zeno_batch_all_in_one.mzbatch,JBC_zenotof_2026,20262605,Ranunculus acris L.,Ranunculus acris,Ranunculus acris L.,species,Ranunculus,acris,NA,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,3033363,NA,EXACT,GBIF Backbone 2023-08-28,20250605113939,botanical_garden_ID,certain,20250605113939,"46,032875","7,1131990",1,WGS84 / EPSG:4326,NA,NA,NA,NA,1,NA,NA,silica_gel,NA,"silica_gel, ambient temperature, 24-72h",-80,NA,Retsch_MM400,NA,NA,NA,NA,NA,MeOH:H2O 80:20 (v/v),NA,"shaking 30 min, 20C, 200 rpm; Centrifugation, 14000rpm, 5 min",NA,ML,"-80 C, plastic tube",Waters,Acquity UPLC I-Class,UPLC,"Acquity Premier HSS T3, 50 x 2.1 mm, 1.8 um",C18,30,H2O + 0.05% formic acid,ACN + 0.05% formic acid,2-90% B in 6.5 min; wash 100% B 2 min; reequil 2 min at 2% B,0.4,0.2,10.5,Sciex OS,LCMS – Synapt XS,QTOF,ESI,DDA,CID,"dynamic: intercept 15, slope 0.05, max CE 80 V, CE spread 10 V",10-1000 (MS1); 50-1000 (MS2),0.05,0.025,9,2000,3,"dynamic background subtraction, no static exclusion list",5,MSConvert (ProteoWizard),TRUE,4.10.6,Auto,3000,200,0.003,50,30000,5,0.75-6.52 min,0.843,30000,0.003,10,0.06,0.0030 Da / 50.0 ppm,0.0030 Da / 10.0 ppm,MZmine 4.10.6,neuch_zeno_batch_all_in_one.mzbatch,pooled QC,NA,every 20 samples,TRUE,NA,Ranunculus_acris,NA,NA,NA,NA,NA,none,MSV000102458,NA,CC0,JBC,jbc
dbgi_006630,20262605_dbgi_006630_01_01.mzML,D:/IOCB/data_dbgi/JBC/neuch_zeno_batch_all_in_one.mzbatch,JBC_zenotof_2026,20262605,Thymus serpyllum L.,Thymus serpyllum,Thymus serpyllum L.,species,Thymus,serpyllum,NA,NA,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,6409622,NA,EXACT,GBIF Backbone 2023-08-28,20250605131438,botanical_garden_ID,certain,20250605131438,"46,032910","7,1125216",1,WGS84 / EPSG:4326,NA,NA,NA,NA,1,NA,NA,silica_gel,NA,"silica_gel, ambient temperature, 24-72h",-80,NA,Retsch_MM400,NA,NA,NA,NA,NA,MeOH:H2O 80:20 (v/v),NA,"shaking 30 min, 20C, 200 rpm; Centrifugation, 14000rpm, 5 min",NA,ML,"-80 C, plastic tube",Waters,Acquity UPLC I-Class,UPLC,"Acquity Premier HSS T3, 50 x 2.1 mm, 1.8 um",C18,30,H2O + 0.05% formic acid,ACN + 0.05% formic acid,2-90% B in 6.5 min; wash 100% B 2 min; reequil 2 min at 2% B,0.4,0.2,10.5,Sciex OS,LCMS – Synapt XS,QTOF,ESI,DDA,CID,"dynamic: intercept 15, slope 0.05, max CE 80 V, CE spread 10 V",10-1000 (MS1); 50-1000 (MS2),0.05,0.025,9,2000,3,"dynamic background subtraction, no static exclusion list",5,MSConvert (ProteoWizard),TRUE,4.10.6,Auto,3000,200,0.003,50,30000,5,0.75-6.52 min,0.843,30000,0.003,10,0.06,0.0030 Da / 50.0 ppm,0.0030 Da / 10.0 ppm,MZmine 4.10.6,neuch_zeno_batch_all_in_one.mzbatch,pooled QC,NA,every 20 samples,TRUE,NA,Thymus_serpyllum,NA,NA,NA,LC,2026,none,MSV000102458,NA,CC0,JBC,jbc
dbgi_006633,20262605_dbgi_006633_01_01.mzML,D:/IOCB/data_dbgi/JBC/neuch_zeno_batch_all_in_one.mzbatch,JBC_zenotof_2026,20262605,Salix hastata L.,Salix hastata,Salix hastata L.,species,Salix,hastata,NA,NA,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,5372554,NA,EXACT,GBIF Backbone 2023-08-28,20250605130257,botanical_garden_ID,certain,20250605130257,"46,032900","7,1126122",1,WGS84 / EPSG:4326,NA,NA,NA,NA,1,NA,NA,silica_gel,NA,"silica_gel, ambient temperature, 24-72h",-80,NA,Retsch_MM400,NA,NA,NA,NA,NA,MeOH:H2O 80:20 (v/v),NA,"shaking 30 min, 20C, 200 rpm; Centrifugation, 14000rpm, 5 min",NA,ML,"-80 C, plastic tube",Waters,Acquity UPLC I-Class,UPLC,"Acquity Premier HSS T3, 50 x 2.1 mm, 1.8 um",C18,30,H2O + 0.05% formic acid,ACN + 0.05% formic acid,2-90% B in 6.5 min; wash 100% B 2 min; reequil 2 min at 2% B,0.4,0.2,10.5,Sciex OS,LCMS – Synapt XS,QTOF,ESI,DDA,CID,"dynamic: intercept 15, slope 0.05, max CE 80 V, CE spread 10 V",10-1000 (MS1); 50-1000 (MS2),0.05,0.025,9,2000,3,"dynamic background subtraction, no static exclusion list",5,MSConvert (ProteoWizard),TRUE,4.10.6,Auto,3000,200,0.003,50,30000,5,0.75-6.52 min,0.843,30000,0.003,10,0.06,0.0030 Da / 50.0 ppm,0.0030 Da / 10.0 ppm,MZmine 4.10.6,neuch_zeno_batch_all_in_one.mzbatch,pooled QC,NA,every 20 samples,TRUE,NA,Salix_hastata,NA,NA,NA,NA,NA,none,MSV000102458,NA,CC0,JBC,jbc
dbgi_006648,20262605_dbgi_006648_01_01.mzML,D:/IOCB/data_dbgi/JBC/neuch_zeno_batch_all_in_one.mzbatch,JBC_zenotof_2026,20262605,Cornus sanguinea L.,Cornus sanguinea,Cornus sanguinea L.,species,Cornus,sanguinea,NA,NA,Plantae,Tracheophyta,Magnoliopsida,Cornales,Cornaceae,3082234,NA,EXACT,GBIF Backbone 2023-08-28,20250605112412,botanical_garden_ID,certain,20250605112412,"46,032814","7,1133460",1,WGS84 / EPSG:4326,NA,NA,NA,NA,1,NA,NA,silica_gel,NA,"silica_gel, ambient temperature, 24-72h",-80,NA,Retsch_MM400,NA,NA,NA,NA,NA,MeOH:H2O 80:20 (v/v),NA,"shaking 30 min, 20C, 200 rpm; Centrifugation, 14000rpm, 5 min",NA,ML,"-80 C, plastic tube",Waters,Acquity UPLC I-Class,UPLC,"Acquity Premier HSS T3, 50 x 2.1 mm, 1.8 um",C18,30,H2O + 0.05% formic acid,ACN + 0.05% formic acid,2-90% B in 6.5 min; wash 100% B 2 min; reequil 2 min at 2% B,0.4,0.2,10.5,Sciex OS,LCMS – Synapt XS,QTOF,ESI,DDA,CID,"dynamic: intercept 15, slope 0.05, max CE 80 V, CE spread 10 V",10-1000 (MS1); 50-1000 (MS2),0.05,0.025,9,2000,3,"dynamic background subtraction, no static exclusion list",5,MSConvert (ProteoWizard),TRUE,4.10.6,Auto,3000,200,0.003,50,30000,5,0.75-6.52 min,0.843,30000,0.003,10,0.06,0.0030 Da / 50.0 ppm,0.0030 Da / 10.0 ppm,MZmine 4.10.6,neuch_zeno_batch_all_in_one.mzbatch,pooled QC,NA,every 20 samples,TRUE,NA,Cornus_sanguinea,NA,NA,NA,NA,NA,none,MSV000102458,NA,CC0,JBC,jbc
dbgi_006655,20262605_dbgi_006655_01_01.mzML,D:/IOCB/data_dbgi/JBC/neuch_zeno_batch_all_in_one.mzbatch,JBC_zenotof_2026,20262605,Glechoma hederacea L.,Glechoma hederacea,Glechoma hederacea L.,species,Glechoma,hederacea,NA,NA,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,2926557,NA,EXACT,GBIF Backbone 2023-08-28,20250605113416,botanical_garden_ID,certain,20250605113416,"46,032944","7,1131390",1,WGS84 / EPSG:4326,NA,NA,NA,NA,1,NA,NA,silica_gel,NA,"silica_gel, ambient temperature, 24-72h",-80,NA,Retsch_MM400,NA,NA,NA,NA,NA,MeOH:H2O 80:20 (v/v),NA,"shaking 30 min, 20C, 200 rpm; Centrifugation, 14000rpm, 5 min",NA,ML,"-80 C, plastic tube",Waters,Acquity UPLC I-Class,UPLC,"Acquity Premier HSS T3, 50 x 2.1 mm, 1.8 um",C18,30,H2O + 0.05% formic acid,ACN + 0.05% formic acid,2-90% B in 6.5 min; wash 100% B 2 min; reequil 2 min at 2% B,0.4,0.2,10.5,Sciex OS,LCMS – Synapt XS,QTOF,ESI,DDA,CID,"dynamic: intercept 15, slope 0.05, max CE 80 V, CE spread 10 V",10-1000 (MS1); 50-1000 (MS2),0.05,0.025,9,2000,3,"dynamic background subtraction, no static exclusion list",5,MSConvert (ProteoWizard),TRUE,4.10.6,Auto,3000,200,0.003,50,30000,5,0.75-6.52 min,0.843,30000,0.003,10,0.06,0.0030 Da / 50.0 ppm,0.0030 Da / 10.0 ppm,MZmine 4.10.6,neuch_zeno_batch_all_in_one.mzbatch,pooled QC,NA,every 20 samples,TRUE,NA,Glechoma_hederacea,NA,NA,NA,LC,2026,none,MSV000102458,NA,CC0,JBC,jbc
dbgi_006663,20262605_dbgi_006663_01_01.mzML,D:/IOCB/data_dbgi/JBC/neuch_zeno_batch_all_in_one.mzbatch,JBC_zenotof_2026,20262605,Plantago lanceolata L.,Plantago lanceolata,Plantago lanceolata L.,species,Plantago,lanceolata,NA,NA,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,8208358,NA,EXACT,GBIF Backbone 2023-08-28,20250605113758,botanical_garden_ID,certain,20250605113758,"46,032906","7,1131907",1,WGS84 / EPSG:4326,NA,NA,NA,NA,1,NA,NA,silica_gel,NA,"silica_gel, ambient temperature, 24-72h",-80,NA,Retsch_MM400,NA,NA,NA,NA,NA,MeOH:H2O 80:20 (v/v),NA,"shaking 30 min, 20C, 200 rpm; Centrifugation, 14000rpm, 5 min",NA,ML,"-80 C, plastic tube",Waters,Acquity UPLC I-Class,UPLC,"Acquity Premier HSS T3, 50 x 2.1 mm, 1.8 um",C18,30,H2O + 0.05% formic acid,ACN + 0.05% formic acid,2-90% B in 6.5 min; wash 100% B 2 min; reequil 2 min at 2% B,0.4,0.2,10.5,Sciex OS,LCMS – Synapt XS,QTOF,ESI,DDA,CID,"dynamic: intercept 15, slope 0.05, max CE 80 V, CE spread 10 V",10-1000 (MS1); 50-1000 (MS2),0.05,0.025,9,2000,3,"dynamic background subtraction, no static exclusion list",5,MSConvert (ProteoWizard),TRUE,4.10.6,Auto,3000,200,0.003,50,30000,5,0.75-6.52 min,0.843,30000,0.003,10,0.06,0.0030 Da / 50.0 ppm,0.0030 Da / 10.0 ppm,MZmine 4.10.6,neuch_zeno_batch_all_in_one.mzbatch,pooled QC,NA,every 20 samples,TRUE,NA,Plantago_lanceolata,NA,NA,NA,LC,2026,none,MSV000102458,NA,CC0,JBC,jbc
dbgi_006689,20262605_dbgi_006689_01_01.mzML,D:/IOCB/data_dbgi/JBC/neuch_zeno_batch_all_in_one.mzbatch,JBC_zenotof_2026,20262605,Aegopodium podagraria L.,Aegopodium podagraria,Aegopodium podagraria L.,species,Aegopodium,podagraria,NA,NA,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,3034620,NA,EXACT,GBIF Backbone 2023-08-28,20250605111507,botanical_garden_ID,certain,20250605111507,"46,032616","7,1134680",1,WGS84 / EPSG:4326,NA,NA,NA,NA,1,NA,NA,silica_gel,NA,"silica_gel, ambient temperature, 24-72h",-80,NA,Retsch_MM400,NA,NA,NA,NA,NA,MeOH:H2O 80:20 (v/v),NA,"shaking 30 min, 20C, 200 rpm; Centrifugation, 14000rpm, 5 min",NA,ML,"-80 C, plastic tube",Waters,Acquity UPLC I-Class,UPLC,"Acquity Premier HSS T3, 50 x 2.1 mm, 1.8 um",C18,30,H2O + 0.05% formic acid,ACN + 0.05% formic acid,2-90% B in 6.5 min; wash 100% B 2 min; reequil 2 min at 2% B,0.4,0.2,10.5,Sciex OS,LCMS – Synapt XS,QTOF,ESI,DDA,CID,"dynamic: intercept 15, slope 0.05, max CE 80 V, CE spread 10 V",10-1000 (MS1); 50-1000 (MS2),0.05,0.025,9,2000,3,"dynamic background subtraction, no static exclusion list",5,MSConvert (ProteoWizard),TRUE,4.10.6,Auto,3000,200,0.003,50,30000,5,0.75-6.52 min,0.843,30000,0.003,10,0.06,0.0030 Da / 50.0 ppm,0.0030 Da / 10.0 ppm,MZmine 4.10.6,neuch_zeno_batch_all_in_one.mzbatch,pooled QC,NA,every 20 samples,TRUE,NA,Aegopodium_podagraria,NA,NA,NA,NA,NA,none,MSV000102458,NA,CC0,JBC,jbc
dbgi_006704,20262605_dbgi_006704_01_01.mzML,D:/IOCB/data_dbgi/JBC/neuch_zeno_batch_all_in_one.mzbatch,JBC_zenotof_2026,20262605,Achillea millefolium L.,Achillea millefolium,Achillea millefolium L.,species,Achillea,millefolium,NA,NA,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,3120060,NA,EXACT,GBIF Backbone 2023-08-28,20250611083654,botanical_garden_ID,certain,20250611083654,"46,032950","7,1124883",1,WGS84 / EPSG:4326,NA,NA,NA,NA,1,NA,NA,silica_gel,NA,"silica_gel, ambient temperature, 24-72h",-80,NA,Retsch_MM400,NA,NA,NA,NA,NA,MeOH:H2O 80:20 (v/v),NA,"shaking 30 min, 20C, 200 rpm; Centrifugation, 14000rpm, 5 min",NA,ML,"-80 C, plastic tube",Waters,Acquity UPLC I-Class,UPLC,"Acquity Premier HSS T3, 50 x 2.1 mm, 1.8 um",C18,30,H2O + 0.05% formic acid,ACN + 0.05% formic acid,2-90% B in 6.5 min; wash 100% B 2 min; reequil 2 min at 2% B,0.4,0.2,10.5,Sciex OS,LCMS – Synapt XS,QTOF,ESI,DDA,CID,"dynamic: intercept 15, slope 0.05, max CE 80 V, CE spread 10 V",10-1000 (MS1); 50-1000 (MS2),0.05,0.025,9,2000,3,"dynamic background subtraction, no static exclusion list",5,MSConvert (ProteoWizard),TRUE,4.10.6,Auto,3000,200,0.003,50,30000,5,0.75-6.52 min,0.843,30000,0.003,10,0.06,0.0030 Da / 50.0 ppm,0.0030 Da / 10.0 ppm,MZmine 4.10.6,neuch_zeno_batch_all_in_one.mzbatch,pooled QC,NA,every 20 samples,TRUE,NA,Achillea_millefolium,NA,NA,NA,LC,2026,none,MSV000102458,NA,CC0,JBC,jbc
dbgi_006708,20262605_dbgi_006708_01_01.mzML,D:/IOCB/data_dbgi/JBC/neuch_zeno_batch_all_in_one.mzbatch,JBC_zenotof_2026,20262605,Gentiana purpurea L.,Gentiana purpurea,Gentiana purpurea L.,species,Gentiana,purpurea,NA,NA,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Gentianaceae,8207244,NA,EXACT,GBIF Backbone 2023-08-28,20250714170540,botanical_garden_ID,certain,20250714170540,"46,032760","7,1131606",1,WGS84 / EPSG:4326,NA,NA,NA,NA,1,NA,NA,silica_gel,NA,"silica_gel, ambient temperature, 24-72h",-80,NA,Retsch_MM400,NA,NA,NA,NA,NA,MeOH:H2O 80:20 (v/v),NA,"shaking 30 min, 20C, 200 rpm; Centrifugation, 14000rpm, 5 min",NA,ML,"-80 C, plastic tube",Waters,Acquity UPLC I-Class,UPLC,"Acquity Premier HSS T3, 50 x 2.1 mm, 1.8 um",C18,30,H2O + 0.05% formic acid,ACN + 0.05% formic acid,2-90% B in 6.5 min; wash 100% B 2 min; reequil 2 min at 2% B,0.4,0.2,10.5,Sciex OS,LCMS – Synapt XS,QTOF,ESI,DDA,CID,"dynamic: intercept 15, slope 0.05, max CE 80 V, CE spread 10 V",10-1000 (MS1); 50-1000 (MS2),0.05,0.025,9,2000,3,"dynamic background subtraction, no static exclusion list",5,MSConvert (ProteoWizard),TRUE,4.10.6,Auto,3000,200,0.003,50,30000,5,0.75-6.52 min,0.843,30000,0.003,10,0.06,0.0030 Da / 50.0 ppm,0.0030 Da / 10.0 ppm,MZmine 4.10.6,neuch_zeno_batch_all_in_one.mzbatch,pooled QC,NA,every 20 samples,TRUE,NA,Gentiana_purpurea,NA,NA,NA,LC,2026,none,MSV000102458,NA,CC0,JBC,jbc
dbgi_006718,20262605_dbgi_006718_01_01.mzML,D:/IOCB/data_dbgi/JBC/neuch_zeno_batch_all_in_one.mzbatch,JBC_zenotof_2026,20262605,Hieracium murorum L.,Hieracium murorum,Hieracium murorum L.,species,Hieracium,murorum,NA,NA,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,8605056,NA,EXACT,GBIF Backbone 2023-08-28,20250715133941,botanical_garden_ID,certain,20250715133941,"46,032850","7,1131277",1,WGS84 / EPSG:4326,NA,NA,NA,NA,1,NA,NA,silica_gel,NA,"silica_gel, ambient temperature, 24-72h",-80,NA,Retsch_MM400,NA,NA,NA,NA,NA,MeOH:H2O 80:20 (v/v),NA,"shaking 30 min, 20C, 200 rpm; Centrifugation, 14000rpm, 5 min",NA,ML,"-80 C, plastic tube",Waters,Acquity UPLC I-Class,UPLC,"Acquity Premier HSS T3, 50 x 2.1 mm, 1.8 um",C18,30,H2O + 0.05% formic acid,ACN + 0.05% formic acid,2-90% B in 6.5 min; wash 100% B 2 min; reequil 2 min at 2% B,0.4,0.2,10.5,Sciex OS,LCMS – Synapt XS,QTOF,ESI,DDA,CID,"dynamic: intercept 15, slope 0.05, max CE 80 V, CE spread 10 V",10-1000 (MS1); 50-1000 (MS2),0.05,0.025,9,2000,3,"dynamic background subtraction, no static exclusion list",5,MSConvert (ProteoWizard),TRUE,4.10.6,Auto,3000,200,0.003,50,30000,5,0.75-6.52 min,0.843,30000,0.003,10,0.06,0.0030 Da / 50.0 ppm,0.0030 Da / 10.0 ppm,MZmine 4.10.6,neuch_zeno_batch_all_in_one.mzbatch,pooled QC,NA,every 20 samples,TRUE,NA,Hieracium_murorum,NA,NA,NA,NA,NA,none,MSV000102458,NA,CC0,JBC,jbc
dbgi_006723,20262605_dbgi_006723_01_01.mzML,D:/IOCB/data_dbgi/JBC/neuch_zeno_batch_all_in_one.mzbatch,JBC_zenotof_2026,20262605,Achillea millefolium L.,Achillea millefolium,Achillea millefolium L.,species,Achillea,millefolium,NA,NA,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,3120060,NA,EXACT,GBIF Backbone 2023-08-28,20250605111214,botanical_garden_ID,certain,20250605111214,"46,032696","7,1134524",1,WGS84 / EPSG:4326,NA,NA,NA,NA,1,NA,NA,silica_gel,NA,"silica_gel, ambient temperature, 24-72h",-80,NA,Retsch_MM400,NA,NA,NA,NA,NA,MeOH:H2O 80:20 (v/v),NA,"shaking 30 min, 20C, 200 rpm; Centrifugation, 14000rpm, 5 min",NA,ML,"-80 C, plastic tube",Waters,Acquity UPLC I-Class,UPLC,"Acquity Premier HSS T3, 50 x 2.1 mm, 1.8 um",C18,30,H2O + 0.05% formic acid,ACN + 0.05% formic acid,2-90% B in 6.5 min; wash 100% B 2 min; reequil 2 min at 2% B,0.4,0.2,10.5,Sciex OS,LCMS – Synapt XS,QTOF,ESI,DDA,CID,"dynamic: intercept 15, slope 0.05, max CE 80 V, CE spread 10 V",10-1000 (MS1); 50-1000 (MS2),0.05,0.025,9,2000,3,"dynamic background subtraction, no static exclusion list",5,MSConvert (ProteoWizard),TRUE,4.10.6,Auto,3000,200,0.003,50,30000,5,0.75-6.52 min,0.843,30000,0.003,10,0.06,0.0030 Da / 50.0 ppm,0.0030 Da / 10.0 ppm,MZmine 4.10.6,neuch_zeno_batch_all_in_one.mzbatch,pooled QC,NA,every 20 samples,TRUE,NA,Achillea_millefolium,NA,NA,NA,LC,2026,none,MSV000102458,NA,CC0,JBC,jbc
dbgi_006755,20262605_dbgi_006755_01_01.mzML,D:/IOCB/data_dbgi/JBC/neuch_zeno_batch_all_in_one.mzbatch,JBC_zenotof_2026,20262605,Lapsana communis L.,Lapsana communis,Lapsana communis L.,species,Lapsana,communis,NA,NA,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,3134857,NA,EXACT,GBIF Backbone 2023-08-28,20250605114314,botanical_garden_ID,certain,20250605114314,"46,032692","7,1119880",1,WGS84 / EPSG:4326,NA,NA,NA,NA,1,NA,NA,silica_gel,NA,"silica_gel, ambient temperature, 24-72h",-80,NA,Retsch_MM400,NA,NA,NA,NA,NA,MeOH:H2O 80:20 (v/v),NA,"shaking 30 min, 20C, 200 rpm; Centrifugation, 14000rpm, 5 min",NA,ML,"-80 C, plastic tube",Waters,Acquity UPLC I-Class,UPLC,"Acquity Premier HSS T3, 50 x 2.1 mm, 1.8 um",C18,30,H2O + 0.05% formic acid,ACN + 0.05% formic acid,2-90% B in 6.5 min; wash 100% B 2 min; reequil 2 min at 2% B,0.4,0.2,10.5,Sciex OS,LCMS – Synapt XS,QTOF,ESI,DDA,CID,"dynamic: intercept 15, slope 0.05, max CE 80 V, CE spread 10 V",10-1000 (MS1); 50-1000 (MS2),0.05,0.025,9,2000,3,"dynamic background subtraction, no static exclusion list",5,MSConvert (ProteoWizard),TRUE,4.10.6,Auto,3000,200,0.003,50,30000,5,0.75-6.52 min,0.843,30000,0.003,10,0.06,0.0030 Da / 50.0 ppm,0.0030 Da / 10.0 ppm,MZmine 4.10.6,neuch_zeno_batch_all_in_one.mzbatch,pooled QC,NA,every 20 samples,TRUE,NA,Lapsana_communis,NA,NA,NA,NA,NA,none,MSV000102458,NA,CC0,JBC,jbc
